account_id,english_name,dealer_code,year,month,monthly_value,yearly_value,Date 
1260D,DCP Warranty Labour - MITSUBISHI,80475,2024,1,0,0,01-01-2024
16000ED,DCP Warranty Labour - MITSUBISHI,80475,2024,2,0,0,01-02-2024
1700D,DCP Warranty Labour - MITSUBISHI,80475,2024,2,0,0,01-02-2024
1810D,DCP Warranty Labour - MITSUBISHI,80475,2024,2,0,0,01-02-2024
3022G,DCP Warranty Labour - MITSUBISHI,80475,2024,3,0,0,01-03-2024
3028S,DCP Warranty Labour - MITSUBISHI,80475,2024,3,0,0,01-03-2024
3060G,DCP Warranty Labour - MITSUBISHI,80475,2024,3,0,0,01-03-2024
3713U,DCP Warranty Labour - MITSUBISHI,80475,2024,4,0,0,01-04-2024
3741S,DCP Warranty Labour - MITSUBISHI,80475,2024,4,0,0,01-04-2024
392AU,DCP Warranty Labour - MITSUBISHI,80475,2024,4,0,0,01-04-2024
445500G,DCP Warranty Labour - MITSUBISHI,80475,2024,5,0,0,01-05-2024
44700S,DCP Warranty Labour - MITSUBISHI,80475,2024,5,0,0,01-05-2024
44700XS,DCP Warranty Labour - MITSUBISHI,80475,2024,5,0,0,01-05-2024
50038ST,DCP Warranty Labour - MITSUBISHI,80475,2024,6,0,0,01-06-2024
50048ST,DCP Warranty Labour - MITSUBISHI,80475,2024,6,0,0,01-06-2024
500P,DCP Warranty Labour - MITSUBISHI,80475,2024,6,0,0,01-06-2024
5330G,DCP Warranty Labour - MITSUBISHI,80475,2024,7,0,0,01-07-2024
5420S,DCP Warranty Labour - MITSUBISHI,80475,2024,7,0,0,01-07-2024
560CP,DCP Warranty Labour - MITSUBISHI,80475,2024,7,0,0,01-07-2024
6065DZ,DCP Warranty Labour - MITSUBISHI,80475,2024,8,0,0,01-08-2024
6066DZ,DCP Warranty Labour - MITSUBISHI,80475,2024,8,0,0,01-08-2024
6102DZ,DCP Warranty Labour - MITSUBISHI,80475,2024,8,0,0,01-08-2024
8040D,DCP Warranty Labour - MITSUBISHI,80475,2024,9,0,0,01-09-2024
8063D,DCP Warranty Labour - MITSUBISHI,80475,2024,9,0,0,01-09-2024
8064D,DCP Warranty Labour - MITSUBISHI,80475,2024,9,0,0,01-09-2024
8214D,DCP Warranty Labour - MITSUBISHI,80475,2024,10,0,0,01-10-2024
8235D,DCP Warranty Labour - MITSUBISHI,80475,2024,10,0,0,01-10-2024
8241D,DCP Warranty Labour - MITSUBISHI,80475,2024,10,0,0,01-10-2024
8412D,DCP Warranty Labour - MITSUBISHI,80475,2024,11,0,0,01-11-2024
8414D,DCP Warranty Labour - MITSUBISHI,80475,2024,11,0,0,01-11-2024
8445D,DCP Warranty Labour - MITSUBISHI,80475,2024,11,0,0,01-11-2024
9222D,DCP Warranty Labour - MITSUBISHI,80475,2024,12,0,0,01-12-2024
M17000ED,DCP Warranty Labour - MITSUBISHI,80475,2024,12,0,0,01-12-2024
M18000CD,DCP Warranty Labour - MITSUBISHI,80475,2024,12,0,0,01-12-2024
11810D,Dealer Advertising Allowance,80475,2024,1,-1750,-1750,01-01-2024
1230CD,Dealer Advertising Allowance,80475,2024,1,-1750,-1750,01-01-2024
1640D,Dealer Advertising Allowance,80475,2024,2,-10000,-11750,01-02-2024
1840D,Dealer Advertising Allowance,80475,2024,2,-10000,-11750,01-02-2024
3011ST,Dealer Advertising Allowance,80475,2024,3,-1612,-13362,01-03-2024
3025S,Dealer Advertising Allowance,80475,2024,3,-1612,-13362,01-03-2024
3710S,Dealer Advertising Allowance,80475,2024,4,0,-13362,01-04-2024
391IU,Dealer Advertising Allowance,80475,2024,4,0,-13362,01-04-2024
44000U,Dealer Advertising Allowance,80475,2024,5,-23301,-36663,01-05-2024
446000S,Dealer Advertising Allowance,80475,2024,5,-23301,-36663,01-05-2024
50033ST,Dealer Advertising Allowance,80475,2024,6,-165,-36828,01-06-2024
50042ST,Dealer Advertising Allowance,80475,2024,6,-165,-36828,01-06-2024
5290S,Dealer Advertising Allowance,80475,2024,7,-27600,-64428,01-07-2024
5450G,Dealer Advertising Allowance,80475,2024,7,-27600,-64428,01-07-2024
6066DZ,Dealer Advertising Allowance,80475,2024,8,-223,-64651,01-08-2024
6096DZ,Dealer Advertising Allowance,80475,2024,8,-223,-64651,01-08-2024
8020D,Dealer Advertising Allowance,80475,2024,9,-901,-65552,01-09-2024
8050D,Dealer Advertising Allowance,80475,2024,9,-901,-65552,01-09-2024
8204D,Dealer Advertising Allowance,80475,2024,10,-9082,-74634,01-10-2024
8251D,Dealer Advertising Allowance,80475,2024,10,-9082,-74634,01-10-2024
8401D,Dealer Advertising Allowance,80475,2024,11,-8504,-83138,01-11-2024
8421D,Dealer Advertising Allowance,80475,2024,11,-8504,-83138,01-11-2024
9060D,Dealer Advertising Allowance,80475,2024,12,-9230,-92368,01-12-2024
M45500XG,Dealer Advertising Allowance,80475,2024,12,-9230,-92368,01-12-2024
11810D,Dealer Advertising Expense,80475,2024,1,0,0,01-01-2024
11810D,Dealer Advertising Expense,80475,2024,1,0,0,01-01-2024
1230CD,Dealer Advertising Expense,80475,2024,1,0,0,01-01-2024
18000BD,Dealer Advertising Expense,80475,2024,2,6144,6144,01-02-2024
1840D,Dealer Advertising Expense,80475,2024,2,3144,3144,01-02-2024
1840D,Dealer Advertising Expense,80475,2024,2,3000,3000,01-02-2024
3011ST,Dealer Advertising Expense,80475,2024,3,8240,14384,01-03-2024
3025S,Dealer Advertising Expense,80475,2024,3,4120,7264,01-03-2024
3025S,Dealer Advertising Expense,80475,2024,3,4120,7120,01-03-2024
3710S,Dealer Advertising Expense,80475,2024,4,397,7661,01-04-2024
3710S,Dealer Advertising Expense,80475,2024,4,398,7518,01-04-2024
391HU,Dealer Advertising Expense,80475,2024,4,795,15179,01-04-2024
44000S,Dealer Advertising Expense,80475,2024,5,18514,33693,01-05-2024
446000S,Dealer Advertising Expense,80475,2024,5,10226,17887,01-05-2024
446000S,Dealer Advertising Expense,80475,2024,5,8288,15806,01-05-2024
50032ST,Dealer Advertising Expense,80475,2024,6,8998,42691,01-06-2024
50042ST,Dealer Advertising Expense,80475,2024,6,2685,20572,01-06-2024
50042ST,Dealer Advertising Expense,80475,2024,6,6313,22119,01-06-2024
5290S,Dealer Advertising Expense,80475,2024,7,2496,23068,01-07-2024
5290S,Dealer Advertising Expense,80475,2024,7,4943,27062,01-07-2024
5450G,Dealer Advertising Expense,80475,2024,7,7439,50130,01-07-2024
6066DZ,Dealer Advertising Expense,80475,2024,8,7621,34683,01-08-2024
6067DZ,Dealer Advertising Expense,80475,2024,8,3712,26780,01-08-2024
6096DZ,Dealer Advertising Expense,80475,2024,8,11333,61463,01-08-2024
8020D,Dealer Advertising Expense,80475,2024,9,2880,64343,01-09-2024
8050D,Dealer Advertising Expense,80475,2024,9,1656,28436,01-09-2024
8050D,Dealer Advertising Expense,80475,2024,9,1224,35907,01-09-2024
8204D,Dealer Advertising Expense,80475,2024,10,25507,89850,01-10-2024
8251D,Dealer Advertising Expense,80475,2024,10,8497,36933,01-10-2024
8251D,Dealer Advertising Expense,80475,2024,10,17010,52917,01-10-2024
8401D,Dealer Advertising Expense,80475,2024,11,9841,46774,01-11-2024
8401D,Dealer Advertising Expense,80475,2024,11,12583,65500,01-11-2024
8435D,Dealer Advertising Expense,80475,2024,11,22424,112274,01-11-2024
9051D,Dealer Advertising Expense,80475,2024,12,19003,131277,01-12-2024
M45500XG,Dealer Advertising Expense,80475,2024,12,11237,76737,01-12-2024
M45500XG,Dealer Advertising Expense,80475,2024,12,7766,54540,01-12-2024
11790D,DEC.,80475,2024,1,0,0,01-01-2024
1230AD,DEC.,80475,2024,1,0,0,01-01-2024
1230AD,DEC.,80475,2024,1,0,0,01-01-2024
1230AD,DEC.,80475,2024,1,0,0,01-01-2024
1230AD,DEC.,80475,2024,1,0,0,01-01-2024
1640D,DEC.,80475,2024,2,0,0,01-02-2024
1640D,DEC.,80475,2024,2,0,0,01-02-2024
1640D,DEC.,80475,2024,2,0,0,01-02-2024
1640D,DEC.,80475,2024,2,0,0,01-02-2024
1830D,DEC.,80475,2024,2,0,0,01-02-2024
3003ST,DEC.,80475,2024,3,0,0,01-03-2024
3003ST,DEC.,80475,2024,3,0,0,01-03-2024
3003ST,DEC.,80475,2024,3,0,0,01-03-2024
3003ST,DEC.,80475,2024,3,0,0,01-03-2024
3025G,DEC.,80475,2024,3,0,0,01-03-2024
3710G,DEC.,80475,2024,4,0,0,01-04-2024
391GU,DEC.,80475,2024,4,0,0,01-04-2024
391GU,DEC.,80475,2024,4,0,0,01-04-2024
391GU,DEC.,80475,2024,4,0,0,01-04-2024
391GU,DEC.,80475,2024,4,0,0,01-04-2024
446000G,DEC.,80475,2024,5,0,0,01-05-2024
45000G,DEC.,80475,2024,5,0,0,01-05-2024
45000G,DEC.,80475,2024,5,0,0,01-05-2024
45000G,DEC.,80475,2024,5,0,0,01-05-2024
45000G,DEC.,80475,2024,5,0,0,01-05-2024
50030ST,DEC.,80475,2024,6,0,0,01-06-2024
50030ST,DEC.,80475,2024,6,0,0,01-06-2024
50031ST,DEC.,80475,2024,6,0,0,01-06-2024
50031ST,DEC.,80475,2024,6,0,0,01-06-2024
50041ST,DEC.,80475,2024,6,0,0,01-06-2024
5440S,DEC.,80475,2024,7,0,0,01-07-2024
5440S,DEC.,80475,2024,7,0,0,01-07-2024
5440S,DEC.,80475,2024,7,0,0,01-07-2024
5440S,DEC.,80475,2024,7,0,0,01-07-2024
560P,DEC.,80475,2024,7,0,0,01-07-2024
6068DZ,DEC.,80475,2024,8,0,0,01-08-2024
6068DZ,DEC.,80475,2024,8,0,0,01-08-2024
6083DZ,DEC.,80475,2024,8,0,0,01-08-2024
6092DZ,DEC.,80475,2024,8,0,0,01-08-2024
6092DZ,DEC.,80475,2024,8,0,0,01-08-2024
8050D,DEC.,80475,2024,9,0,0,01-09-2024
8072D,DEC.,80475,2024,9,0,0,01-09-2024
8072D,DEC.,80475,2024,9,0,0,01-09-2024
8072D,DEC.,80475,2024,9,0,0,01-09-2024
8072D,DEC.,80475,2024,9,0,0,01-09-2024
8202D,DEC.,80475,2024,10,0,0,01-10-2024
8202D,DEC.,80475,2024,10,0,0,01-10-2024
8202D,DEC.,80475,2024,10,0,0,01-10-2024
8202D,DEC.,80475,2024,10,0,0,01-10-2024
8223D,DEC.,80475,2024,10,0,0,01-10-2024
8400D,DEC.,80475,2024,11,0,0,01-11-2024
8433D,DEC.,80475,2024,11,0,0,01-11-2024
8433D,DEC.,80475,2024,11,0,0,01-11-2024
8433D,DEC.,80475,2024,11,0,0,01-11-2024
8433D,DEC.,80475,2024,11,0,0,01-11-2024
9050D,DEC.,80475,2024,12,12,12,01-12-2024
9050D,DEC.,80475,2024,12,0,0,01-12-2024
9050D,DEC.,80475,2024,12,17,17,01-12-2024
9050D,DEC.,80475,2024,12,-1194,-1194,01-12-2024
M46000XG,DEC.,80475,2024,12,0,0,01-12-2024
11830D,Delivery Expense,80475,2024,1,1561,1561,01-01-2024
11830D,Delivery Expense,80475,2024,1,3656,3656,01-01-2024
11890D,Delivery Expense,80475,2024,1,0,0,01-01-2024
11890D,Delivery Expense,80475,2024,1,0,0,01-01-2024
1230DD,Delivery Expense,80475,2024,1,5217,5217,01-01-2024
1230FD,Delivery Expense,80475,2024,1,0,0,01-01-2024
1610D,Delivery Expense,80475,2024,2,3895,7551,01-02-2024
1730D,Delivery Expense,80475,2024,2,0,0,01-02-2024
1730D,Delivery Expense,80475,2024,2,0,0,01-02-2024
18000DD,Delivery Expense,80475,2024,2,3375,8592,01-02-2024
18000ED,Delivery Expense,80475,2024,2,0,0,01-02-2024
1850D,Delivery Expense,80475,2024,2,-520,1041,01-02-2024
3013ST,Delivery Expense,80475,2024,3,5117,13709,01-03-2024
3015S,Delivery Expense,80475,2024,3,0,0,01-03-2024
3025U,Delivery Expense,80475,2024,3,468,1509,01-03-2024
3025U,Delivery Expense,80475,2024,3,4649,12200,01-03-2024
3026U,Delivery Expense,80475,2024,3,0,0,01-03-2024
3026U,Delivery Expense,80475,2024,3,0,0,01-03-2024
3711G,Delivery Expense,80475,2024,4,678,2187,01-04-2024
3711G,Delivery Expense,80475,2024,4,4050,16250,01-04-2024
3711U,Delivery Expense,80475,2024,4,0,0,01-04-2024
3711U,Delivery Expense,80475,2024,4,0,0,01-04-2024
391KU,Delivery Expense,80475,2024,4,4728,18437,01-04-2024
391LU,Delivery Expense,80475,2024,4,0,0,01-04-2024
4400G,Delivery Expense,80475,2024,5,5870,24307,01-05-2024
44500S,Delivery Expense,80475,2024,5,0,0,01-05-2024
446000U,Delivery Expense,80475,2024,5,2092,4279,01-05-2024
446000U,Delivery Expense,80475,2024,5,3778,20028,01-05-2024
44600U,Delivery Expense,80475,2024,5,0,0,01-05-2024
44600U,Delivery Expense,80475,2024,5,0,0,01-05-2024
50034ST,Delivery Expense,80475,2024,6,3649,27956,01-06-2024
50036ST,Delivery Expense,80475,2024,6,0,0,01-06-2024
50043ST,Delivery Expense,80475,2024,6,247,4526,01-06-2024
50043ST,Delivery Expense,80475,2024,6,3402,23430,01-06-2024
50046ST,Delivery Expense,80475,2024,6,0,0,01-06-2024
50046ST,Delivery Expense,80475,2024,6,0,0,01-06-2024
5290U,Delivery Expense,80475,2024,7,-1421,3105,01-07-2024
5310S,Delivery Expense,80475,2024,7,0,0,01-07-2024
5310S,Delivery Expense,80475,2024,7,0,0,01-07-2024
5420S,Delivery Expense,80475,2024,7,2708,26138,01-07-2024
5450U,Delivery Expense,80475,2024,7,1287,29243,01-07-2024
560AP,Delivery Expense,80475,2024,7,0,0,01-07-2024
6079DZ,Delivery Expense,80475,2024,8,0,0,01-08-2024
6079DZ,Delivery Expense,80475,2024,8,0,0,01-08-2024
6081DZ,Delivery Expense,80475,2024,8,5994,32132,01-08-2024
6081DZ,Delivery Expense,80475,2024,8,3232,6337,01-08-2024
6098DZ,Delivery Expense,80475,2024,8,9226,38469,01-08-2024
6100DZ,Delivery Expense,80475,2024,8,0,0,01-08-2024
8022D,Delivery Expense,80475,2024,9,6663,45132,01-09-2024
8030D,Delivery Expense,80475,2024,9,0,0,01-09-2024
8051D,Delivery Expense,80475,2024,9,2089,8426,01-09-2024
8051D,Delivery Expense,80475,2024,9,4574,36706,01-09-2024
8061D,Delivery Expense,80475,2024,9,0,0,01-09-2024
8061D,Delivery Expense,80475,2024,9,0,0,01-09-2024
8210D,Delivery Expense,80475,2024,10,5216,50348,01-10-2024
8211D,Delivery Expense,80475,2024,10,0,0,01-10-2024
8244D,Delivery Expense,80475,2024,10,0,0,01-10-2024
8244D,Delivery Expense,80475,2024,10,0,0,01-10-2024
8250D,Delivery Expense,80475,2024,10,2542,39248,01-10-2024
8250D,Delivery Expense,80475,2024,10,2674,11100,01-10-2024
8403D,Delivery Expense,80475,2024,11,2943,14043,01-11-2024
8403D,Delivery Expense,80475,2024,11,3700,42948,01-11-2024
8405D,Delivery Expense,80475,2024,11,0,0,01-11-2024
8405D,Delivery Expense,80475,2024,11,0,0,01-11-2024
8441D,Delivery Expense,80475,2024,11,6643,56991,01-11-2024
8443D,Delivery Expense,80475,2024,11,0,0,01-11-2024
9072D,Delivery Expense,80475,2024,12,5999,62990,01-12-2024
9101D,Delivery Expense,80475,2024,12,0,0,01-12-2024
M18000ED,Delivery Expense,80475,2024,12,0,0,01-12-2024
M18000ED,Delivery Expense,80475,2024,12,0,0,01-12-2024
M44700XG,Delivery Expense,80475,2024,12,3894,46842,01-12-2024
M44700XG,Delivery Expense,80475,2024,12,2105,16148,01-12-2024
11810D,Demo Expense,80475,2024,1,664,664,01-01-2024
1230BD,Demo Expense,80475,2024,1,1328,1328,01-01-2024
1230CD,Demo Expense,80475,2024,1,664,664,01-01-2024
1640D,Demo Expense,80475,2024,2,663,1327,01-02-2024
1640D,Demo Expense,80475,2024,2,1326,2654,01-02-2024
1840D,Demo Expense,80475,2024,2,663,1327,01-02-2024
3010ST,Demo Expense,80475,2024,3,6006,8660,01-03-2024
3011ST,Demo Expense,80475,2024,3,3697,5024,01-03-2024
3025S,Demo Expense,80475,2024,3,2309,3636,01-03-2024
3710S,Demo Expense,80475,2024,4,131,3767,01-04-2024
391HU,Demo Expense,80475,2024,4,975,9635,01-04-2024
391IU,Demo Expense,80475,2024,4,844,5868,01-04-2024
44000G,Demo Expense,80475,2024,5,37,9672,01-05-2024
44000U,Demo Expense,80475,2024,5,37,5905,01-05-2024
446000S,Demo Expense,80475,2024,5,0,3767,01-05-2024
50031ST,Demo Expense,80475,2024,6,18,9690,01-06-2024
50033ST,Demo Expense,80475,2024,6,18,5923,01-06-2024
50042ST,Demo Expense,80475,2024,6,0,3767,01-06-2024
5290S,Demo Expense,80475,2024,7,0,3767,01-07-2024
5440U,Demo Expense,80475,2024,7,41,9731,01-07-2024
5450G,Demo Expense,80475,2024,7,41,5964,01-07-2024
6082DZ,Demo Expense,80475,2024,8,114,3881,01-08-2024
6093DZ,Demo Expense,80475,2024,8,592,10323,01-08-2024
6096DZ,Demo Expense,80475,2024,8,478,6442,01-08-2024
8001D,Demo Expense,80475,2024,9,-114,3767,01-09-2024
8012D,Demo Expense,80475,2024,9,1248,11571,01-09-2024
8020D,Demo Expense,80475,2024,9,1362,7804,01-09-2024
8203D,Demo Expense,80475,2024,10,329,11900,01-10-2024
8204D,Demo Expense,80475,2024,10,180,7984,01-10-2024
8251D,Demo Expense,80475,2024,10,149,3916,01-10-2024
8401D,Demo Expense,80475,2024,11,228,4144,01-11-2024
8422D,Demo Expense,80475,2024,11,1389,9373,01-11-2024
8434D,Demo Expense,80475,2024,11,1617,13517,01-11-2024
9051D,Demo Expense,80475,2024,12,1365,14882,01-12-2024
9060D,Demo Expense,80475,2024,12,1365,10738,01-12-2024
M46000XG,Demo Expense,80475,2024,12,0,4144,01-12-2024
1220FD,Demonstrators,80475,2024,1,0,0,01-01-2024
1680D,Demonstrators,80475,2024,2,0,0,01-02-2024
3002ST,Demonstrators,80475,2024,3,0,0,01-03-2024
391FU,Demonstrators,80475,2024,4,0,0,01-04-2024
43500XG,Demonstrators,80475,2024,5,0,0,01-05-2024
50030ST,Demonstrators,80475,2024,6,0,0,01-06-2024
5420G,Demonstrators,80475,2024,7,0,0,01-07-2024
6091DZ,Demonstrators,80475,2024,8,0,0,01-08-2024
8010D,Demonstrators,80475,2024,9,0,0,01-09-2024
8201D,Demonstrators,80475,2024,10,0,0,01-10-2024
8432D,Demonstrators,80475,2024,11,0,0,01-11-2024
9030D,Demonstrators,80475,2024,12,0,0,01-12-2024
1230CD,DEPARTMENTAL OPERATING PROFIT (LINE 2 MINUS 64) ,80475,2024,1,28773,28773,01-01-2024
1240D,DEPARTMENTAL OPERATING PROFIT (LINE 2 MINUS 64) ,80475,2024,1,18613,18613,01-01-2024
1620D,DEPARTMENTAL OPERATING PROFIT (LINE 2 MINUS 64) ,80475,2024,2,26861,45474,01-02-2024
18000BD,DEPARTMENTAL OPERATING PROFIT (LINE 2 MINUS 64) ,80475,2024,2,4374,33147,01-02-2024
3015U,DEPARTMENTAL OPERATING PROFIT (LINE 2 MINUS 64) ,80475,2024,3,18679,64153,01-03-2024
3098U,DEPARTMENTAL OPERATING PROFIT (LINE 2 MINUS 64) ,80475,2024,3,-14853,18294,01-03-2024
391AU,DEPARTMENTAL OPERATING PROFIT (LINE 2 MINUS 64) ,80475,2024,4,-20947,-2653,01-04-2024
3920U,DEPARTMENTAL OPERATING PROFIT (LINE 2 MINUS 64) ,80475,2024,4,34654,98807,01-04-2024
44500U,DEPARTMENTAL OPERATING PROFIT (LINE 2 MINUS 64) ,80475,2024,5,45205,144012,01-05-2024
45000S,DEPARTMENTAL OPERATING PROFIT (LINE 2 MINUS 64) ,80475,2024,5,10627,7974,01-05-2024
50037ST,DEPARTMENTAL OPERATING PROFIT (LINE 2 MINUS 64) ,80475,2024,6,6258,150270,01-06-2024
50103SD,DEPARTMENTAL OPERATING PROFIT (LINE 2 MINUS 64) ,80475,2024,6,-13655,-5681,01-06-2024
5420U,DEPARTMENTAL OPERATING PROFIT (LINE 2 MINUS 64) ,80475,2024,7,-17267,133003,01-07-2024
5450G,DEPARTMENTAL OPERATING PROFIT (LINE 2 MINUS 64) ,80475,2024,7,29419,23738,01-07-2024
6096DZ,DEPARTMENTAL OPERATING PROFIT (LINE 2 MINUS 64) ,80475,2024,8,5847,29585,01-08-2024
6101DZ,DEPARTMENTAL OPERATING PROFIT (LINE 2 MINUS 64) ,80475,2024,8,21515,154518,01-08-2024
8001D,DEPARTMENTAL OPERATING PROFIT (LINE 2 MINUS 64) ,80475,2024,9,-2955,151563,01-09-2024
8020D,DEPARTMENTAL OPERATING PROFIT (LINE 2 MINUS 64) ,80475,2024,9,23168,52753,01-09-2024
8213D,DEPARTMENTAL OPERATING PROFIT (LINE 2 MINUS 64) ,80475,2024,10,15801,167364,01-10-2024
8231D,DEPARTMENTAL OPERATING PROFIT (LINE 2 MINUS 64) ,80475,2024,10,-10373,42380,01-10-2024
8424D,DEPARTMENTAL OPERATING PROFIT (LINE 2 MINUS 64) ,80475,2024,11,-2132,165232,01-11-2024
8435D,DEPARTMENTAL OPERATING PROFIT (LINE 2 MINUS 64) ,80475,2024,11,24101,66481,01-11-2024
8723D,DEPARTMENTAL OPERATING PROFIT (LINE 2 MINUS 64) ,80475,2024,12,-366183,-299702,01-12-2024
9102D,DEPARTMENTAL OPERATING PROFIT (LINE 2 MINUS 64) ,80475,2024,12,220026,385258,01-12-2024
1220CD,"DEPARTMENTAL OPERATING PROFIT (LINE 2 MINUS 64)
",80475,2024,1,-6410,-6410,01-01-2024
17000BD,"DEPARTMENTAL OPERATING PROFIT (LINE 2 MINUS 64)
",80475,2024,2,-2318,-8728,01-02-2024
3098U,"DEPARTMENTAL OPERATING PROFIT (LINE 2 MINUS 64)
",80475,2024,3,-7255,-15983,01-03-2024
391AU,"DEPARTMENTAL OPERATING PROFIT (LINE 2 MINUS 64)
",80475,2024,4,-5415,-21398,01-04-2024
45000S,"DEPARTMENTAL OPERATING PROFIT (LINE 2 MINUS 64)
",80475,2024,5,-2780,-24178,01-05-2024
50103SD,"DEPARTMENTAL OPERATING PROFIT (LINE 2 MINUS 64)
",80475,2024,6,-37968,-62146,01-06-2024
550P,"DEPARTMENTAL OPERATING PROFIT (LINE 2 MINUS 64)
",80475,2024,7,6757,-55389,01-07-2024
6100DZ,"DEPARTMENTAL OPERATING PROFIT (LINE 2 MINUS 64)
",80475,2024,8,28491,-26898,01-08-2024
8001D,"DEPARTMENTAL OPERATING PROFIT (LINE 2 MINUS 64)
",80475,2024,9,-23593,-50491,01-09-2024
8231D,"DEPARTMENTAL OPERATING PROFIT (LINE 2 MINUS 64)
",80475,2024,10,-19824,-70315,01-10-2024
8442D,"DEPARTMENTAL OPERATING PROFIT (LINE 2 MINUS 64)
",80475,2024,11,8479,-61836,01-11-2024
9073D,"DEPARTMENTAL OPERATING PROFIT (LINE 2 MINUS 64)
",80475,2024,12,43009,-18827,01-12-2024
11890D,Depreciation - Bldgs. & Improvements,80475,2024,1,0,0,01-01-2024
11890D,Depreciation - Bldgs. & Improvements,80475,2024,1,0,0,01-01-2024
1200D,Depreciation - Bldgs. & Improvements,80475,2024,1,0,0,01-01-2024
16000DD,Depreciation - Bldgs. & Improvements,80475,2024,2,0,0,01-02-2024
1730D,Depreciation - Bldgs. & Improvements,80475,2024,2,0,0,01-02-2024
1730D,Depreciation - Bldgs. & Improvements,80475,2024,2,0,0,01-02-2024
3026U,Depreciation - Bldgs. & Improvements,80475,2024,3,0,0,01-03-2024
3026U,Depreciation - Bldgs. & Improvements,80475,2024,3,0,0,01-03-2024
3098U,Depreciation - Bldgs. & Improvements,80475,2024,3,0,0,01-03-2024
3711U,Depreciation - Bldgs. & Improvements,80475,2024,4,0,0,01-04-2024
3711U,Depreciation - Bldgs. & Improvements,80475,2024,4,0,0,01-04-2024
392DU,Depreciation - Bldgs. & Improvements,80475,2024,4,0,0,01-04-2024
44600U,Depreciation - Bldgs. & Improvements,80475,2024,5,0,0,01-05-2024
44600U,Depreciation - Bldgs. & Improvements,80475,2024,5,0,0,01-05-2024
45000S,Depreciation - Bldgs. & Improvements,80475,2024,5,0,0,01-05-2024
50046ST,Depreciation - Bldgs. & Improvements,80475,2024,6,0,0,01-06-2024
50046ST,Depreciation - Bldgs. & Improvements,80475,2024,6,0,0,01-06-2024
50101SD,Depreciation - Bldgs. & Improvements,80475,2024,6,0,0,01-06-2024
5310S,Depreciation - Bldgs. & Improvements,80475,2024,7,0,0,01-07-2024
5310S,Depreciation - Bldgs. & Improvements,80475,2024,7,0,0,01-07-2024
5420U,Depreciation - Bldgs. & Improvements,80475,2024,7,0,0,01-07-2024
6063DZ,Depreciation - Bldgs. & Improvements,80475,2024,8,0,0,01-08-2024
6066DZ,Depreciation - Bldgs. & Improvements,80475,2024,8,0,0,01-08-2024
6066DZ,Depreciation - Bldgs. & Improvements,80475,2024,8,0,0,01-08-2024
8061D,Depreciation - Bldgs. & Improvements,80475,2024,9,0,0,01-09-2024
8061D,Depreciation - Bldgs. & Improvements,80475,2024,9,0,0,01-09-2024
8080D,Depreciation - Bldgs. & Improvements,80475,2024,9,0,0,01-09-2024
8224D,Depreciation - Bldgs. & Improvements,80475,2024,10,0,0,01-10-2024
8243D,Depreciation - Bldgs. & Improvements,80475,2024,10,0,0,01-10-2024
8243D,Depreciation - Bldgs. & Improvements,80475,2024,10,0,0,01-10-2024
8405D,Depreciation - Bldgs. & Improvements,80475,2024,11,0,0,01-11-2024
8405D,Depreciation - Bldgs. & Improvements,80475,2024,11,0,0,01-11-2024
8422D,Depreciation - Bldgs. & Improvements,80475,2024,11,0,0,01-11-2024
9502D,Depreciation - Bldgs. & Improvements,80475,2024,12,0,0,01-12-2024
M18000ED,Depreciation - Bldgs. & Improvements,80475,2024,12,0,0,01-12-2024
M18000ED,Depreciation - Bldgs. & Improvements,80475,2024,12,0,0,01-12-2024
11850D,Depreciation - Buildings & Improvements,80475,2024,1,0,0,01-01-2024
11850D,Depreciation - Buildings & Improvements,80475,2024,1,0,0,01-01-2024
1230CD,Depreciation - Buildings & Improvements,80475,2024,1,0,0,01-01-2024
18000CD,Depreciation - Buildings & Improvements,80475,2024,2,0,0,01-02-2024
1860D,Depreciation - Buildings & Improvements,80475,2024,2,0,0,01-02-2024
1860D,Depreciation - Buildings & Improvements,80475,2024,2,0,0,01-02-2024
3011ST,Depreciation - Buildings & Improvements,80475,2024,3,0,0,01-03-2024
3026G,Depreciation - Buildings & Improvements,80475,2024,3,0,0,01-03-2024
3026G,Depreciation - Buildings & Improvements,80475,2024,3,0,0,01-03-2024
3711G,Depreciation - Buildings & Improvements,80475,2024,4,0,0,01-04-2024
3711G,Depreciation - Buildings & Improvements,80475,2024,4,0,0,01-04-2024
391IU,Depreciation - Buildings & Improvements,80475,2024,4,0,0,01-04-2024
44000S,Depreciation - Buildings & Improvements,80475,2024,5,0,0,01-05-2024
44600G,Depreciation - Buildings & Improvements,80475,2024,5,0,0,01-05-2024
44600G,Depreciation - Buildings & Improvements,80475,2024,5,0,0,01-05-2024
50032ST,Depreciation - Buildings & Improvements,80475,2024,6,0,0,01-06-2024
50044ST,Depreciation - Buildings & Improvements,80475,2024,6,0,0,01-06-2024
50044ST,Depreciation - Buildings & Improvements,80475,2024,6,0,0,01-06-2024
530P,Depreciation - Buildings & Improvements,80475,2024,7,0,0,01-07-2024
530P,Depreciation - Buildings & Improvements,80475,2024,7,0,0,01-07-2024
5450G,Depreciation - Buildings & Improvements,80475,2024,7,0,0,01-07-2024
6081DZ,Depreciation - Buildings & Improvements,80475,2024,8,0,0,01-08-2024
